"name";"active";"quantity";"price";"visibility";"image url";"diamenty zegarki slub?";"";"wiktorianska";"pavoni";"studio y";"eternel";"eclpise";"fruit";"jubile";"flow";"categores";"";"";""
"Berries – srebrne kolczyki";"1";"426";"79";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/114Berries – srebrne kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Fiorentina - złote kolczyki";"1";"439";"59";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/115Fiorentina - złote kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Fiorentina - złote kolczyki";"1";"494";"1795";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/116Fiorentina - złote kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Fiorentina - złote kolczyki";"1";"462";"979";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/117Fiorentina - złote kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Fiorentina - złote kolczyki";"1";"462";"1295";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/118Fiorentina - złote kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Geometric - Srebrne kolczyki";"1";"448";"169";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/119Geometric - Srebrne kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Geometric - Srebrne kolczyki";"1";"428";"89";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/120Geometric - Srebrne kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Geometric - Srebrne kolczyki";"1";"497";"109";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/121Geometric - Srebrne kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Geometric - Srebrne kolczyki";"1";"444";"69";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/122Geometric - Srebrne kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Kolczyki z szafirami";"1";"426";"149";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/123Kolczyki z szafirami.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Kolczyki z diamentami i szafirami";"1";"490";"599";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/124Kolczyki z diamentami i szafirami.jpg";"18";"12";"";"";"";"";"";"";"";"";"18,12,,,,,,,,";"";"";""
"Kolczyki z diamentami i szafirami";"1";"483";"515";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/125Kolczyki z diamentami i szafirami.jpg";"18";"12";"";"";"";"";"";"";"";"";"18,12,,,,,,,,";"";"";""
"Złote kolczyki z diamentami i szafirami";"1";"486";"129";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/126Złote kolczyki z diamentami i szafirami.jpg";"18";"12";"";"";"";"";"";"";"";"";"18,12,,,,,,,,";"";"";""
"Namiko - srebrne kolczyki z perłami";"1";"407";"415";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/127Namiko - srebrne kolczyki z perłami.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Namiko - srebrne kolczyki z perłami";"1";"443";"565";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/128Namiko - srebrne kolczyki z perłami.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Namiko - srebrne kolczyki z perłami";"1";"496";"479";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/129Namiko - srebrne kolczyki z perłami.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Namiko - srebrne kolczyki z perłami";"1";"461";"499";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/130Namiko - srebrne kolczyki z perłami.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Srebrne kolczyki z markazytami";"1";"406";"159";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/131Srebrne kolczyki z markazytami.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Srebrne kolczyki z markazytami";"1";"438";"169";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/132Srebrne kolczyki z markazytami.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Srebrne kolczyki z markazytami";"1";"409";"89";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/133Srebrne kolczyki z markazytami.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Unique - srebrne kolczyki";"1";"496";"209";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/134Unique - srebrne kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Unique - srebrne kolczyki";"1";"459";"549";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/135Unique - srebrne kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Unique - srebrne kolczyki";"1";"468";"799";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/136Unique - srebrne kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Unique - srebrne kolczyki";"1";"490";"1895";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/137Unique - srebrne kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Złote kolczyki z ametystami i diamentami";"1";"481";"415";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/138Złote kolczyki z ametystami i diamentami.jpg";"18";"12";"";"";"";"";"";"";"";"";"18,12,,,,,,,,";"";"";""
"Złote kolczyki z ametystami i szafirami";"1";"446";"109";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/139Złote kolczyki z ametystami i szafirami.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Złote kolczyki z ametystami i diamentami";"1";"489";"129";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/140Złote kolczyki z ametystami i diamentami.jpg";"18";"12";"";"";"";"";"";"";"";"";"18,12,,,,,,,,";"";"";""
"Złote kolczyki z ametystami i diamentami";"1";"405";"119";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/141Złote kolczyki z ametystami i diamentami.jpg";"18";"12";"";"";"";"";"";"";"";"";"18,12,,,,,,,,";"";"";""
"Moods – srebrne kolczyki";"1";"466";"369";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/142Moods – srebrne kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Moods – srebrne kolczyki";"1";"448";"419";"both";"http://localhost/BE-projekt/img/bizuteria/kolczyki/143Moods – srebrne kolczyki.jpg";"";"12";"";"";"";"";"";"";"";"";",12,,,,,,,,";"";"";""
"Złoty naszyjnik z diamentem ";"1";"419";"429";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/0Złoty naszyjnik z diamentem .jpg";"18";"15";"";"";"";"";"";"";"";"";"18,15,,,,,,,,";"";"";""
"Złoty naszyjnik ";"1";"433";"49";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/1Złoty naszyjnik .jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Złoty naszyjnik z diamentem ";"1";"495";"109";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/2Złoty naszyjnik z diamentem .jpg";"18";"15";"";"";"";"";"";"";"";"";"18,15,,,,,,,,";"";"";""
"Srebrny naszyjnik";"1";"421";"119";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/3Srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Złota bransoletka z diamentem";"1";"495";"89";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/4Złota bransoletka z diamentem.jpg";"18";"15";"";"";"";"";"";"";"";"";"18,15,,,,,,,,";"";"";""
"Srebrny naszyjnik";"1";"417";"109";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/5Srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Złota bransoletka z diamentem ";"1";"456";"1495";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/6Złota bransoletka z diamentem .jpg";"18";"15";"";"";"";"";"";"";"";"";"18,15,,,,,,,,";"";"";""
"Srebrny naszyjnik";"1";"427";"2895";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/7Srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrny naszyjnik";"1";"409";"1495";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/8Srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"491";"1949";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/9Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Flow – srebrna zawieszka";"1";"445";"49";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/10Flow – srebrna zawieszka.jpg";"";"15";"";"";"";"";"";"";"";"98";",15,,,,,,,,98";"";"";""
"Eclipse - złota bransoletka z brylantem";"1";"465";"49";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/11Eclipse -złota bransoletka z brylantem.jpg";"";"15";"";"";"";"";"93";"";"";"";",15,,,,,93,,,";"";"";""
"Eclipse - złoty naszyjnik";"1";"426";"475";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/12Eclipse - złoty naszyjnik.jpg";"";"15";"";"";"";"";"93";"";"";"";",15,,,,,93,,,";"";"";""
"Eclipse - złota bransoletka";"1";"447";"465";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/13Eclipse - złota bransoletka.jpg";"";"15";"";"";"";"";"93";"";"";"";",15,,,,,93,,,";"";"";""
"Eclipse - złoty naszyjnik";"1";"457";"475";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/14Eclipse - złoty naszyjnik.jpg";"";"15";"";"";"";"";"93";"";"";"";",15,,,,,93,,,";"";"";""
"Srebrna bransoletka";"1";"424";"169";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/15Srebrna bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrna bransoletka";"1";"460";"415";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/16Srebrna bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrna bransoletka";"1";"488";"169";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/17Srebrna bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrna bransoletka";"1";"436";"415";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/18Srebrna bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Zodiak Panna - srebrny naszyjnik";"1";"486";"149";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/19Zodiak Panna - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Zodiak Waga - srebrny naszyjnik";"1";"405";"139";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/20Zodiak Waga - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Zodiak Strzelec - srebrny naszyjnik";"1";"428";"109";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/21Zodiak Strzelec - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Zodiak Lew - srebrny naszyjnik";"1";"456";"59";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/22Zodiak Lew - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Złoty naszyjnik";"1";"467";"429";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/23Złoty naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Złoty naszyjnik";"1";"419";"599";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/24Złoty naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Złoty naszyjnik";"1";"443";"399";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/25Złoty naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Złoty naszyjnik";"1";"478";"849";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/26Złoty naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Fiorentina - srebrny naszyjnik";"1";"497";"99";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/27Fiorentina - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Fiorentina - srebrny naszyjnik";"1";"407";"99";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/28Fiorentina - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Fiorentina - srebrny naszyjnik";"1";"458";"169";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/29Fiorentina - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Zodiak Wodnik - srebrny naszyjnik";"1";"408";"69";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/30Zodiak Wodnik - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Złota bransoletka";"1";"474";"159";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/31Złota bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Mini - złota bransoletka";"1";"463";"159";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/32Mini - złota bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Złota bransoletka";"1";"437";"159";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/33Złota bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Złota bransoletka";"1";"430";"159";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/34Złota bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Eclipse - złota bransoletka";"1";"465";"549";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/35Eclipse - złota bransoletka.jpg";"";"15";"";"";"";"";"93";"";"";"";",15,,,,,93,,,";"";"";""
"ForgetMeNot - złota bransoletka";"1";"498";"479";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/36ForgetMeNot - złota bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"ForgetMeNot - złota bransoletka";"1";"435";"579";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/37ForgetMeNot - złota bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrna bransoletka";"1";"401";"329";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/38Srebrna bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"406";"99";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/39Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"443";"99";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/40Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"476";"99";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/41Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrny naszyjnik";"1";"499";"159";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/42Srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"441";"215";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/43Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"489";"429";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/44Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"416";"349";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/45Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Zodiak Baran - srebrny naszyjnik";"1";"444";"265";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/46Zodiak Baran - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique – srebrny naszyjnik";"1";"438";"379";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/47Unique – srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Zodiak Koziorożec - srebrny naszyjnik";"1";"441";"209";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/48Zodiak Koziorożec - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"450";"209";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/49Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrna bransoletka";"1";"413";"199";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/50Srebrna bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrna bransoletka";"1";"412";"159";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/51Srebrna bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrna bransoletka";"1";"460";"149";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/52Srebrna bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrna bransoletka";"1";"471";"109";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/53Srebrna bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Zodiak Skorpion - srebrny naszyjnik ";"1";"495";"149";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/54Zodiak Skorpion - srebrny naszyjnik .jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Zodiak Bliźnięta - srebrny naszyjnik ";"1";"483";"119";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/55Zodiak Bliźnięta - srebrny naszyjnik .jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Zodiak Panna - srebrny naszyjnik ";"1";"475";"139";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/56Zodiak Panna - srebrny naszyjnik .jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Flow - złoty naszyjnik";"1";"420";"159";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/57Flow - złoty naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"98";",15,,,,,,,,98";"";"";""
"Flow - złota zawieszka";"1";"406";"159";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/58Flow - złota zawieszka.jpg";"";"15";"";"";"";"";"";"";"";"98";",15,,,,,,,,98";"";"";""
"Flow - złoty naszyjnik";"1";"440";"119";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/59Flow - złoty naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"98";",15,,,,,,,,98";"";"";""
"Flow - złoty naszyjnik";"1";"452";"159";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/60Flow - złoty naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"98";",15,,,,,,,,98";"";"";""
"Zodiak Wodnik - srebrny naszyjnik ";"1";"441";"119";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/61Zodiak Wodnik - srebrny naszyjnik .jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Fiorentina - srebrna bransoletka";"1";"403";"119";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/62Fiorentina - srebrna bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Fiorentina - złoty naszyjnik";"1";"454";"129";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/63Fiorentina - złoty naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Eclipse - złoty naszyjnik z brylantem";"1";"451";"99";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/64Eclipse - złoty naszyjnik z brylantem.jpg";"";"15";"";"";"";"";"93";"";"";"";",15,,,,,93,,,";"";"";""
"Złoty naszyjnik";"1";"499";"139";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/65Złoty naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Złoty naszyjnik";"1";"482";"179";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/66Złoty naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Złoty naszyjnik";"1";"404";"179";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/67Złoty naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Flow – srebrny naszyjnik";"1";"432";"179";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/68Flow – srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"98";",15,,,,,,,,98";"";"";""
"Złoty naszyjnik";"1";"480";"1095";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/69Złoty naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrny naszyjnik";"1";"496";"599";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/70Srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrny naszyjnik";"1";"472";"929";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/71Srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Srebrny naszyjnik";"1";"451";"1095";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/72Srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"474";"179";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/73Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"468";"79";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/74Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Fiorentina - srebrna bransoletka";"1";"454";"399";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/75Fiorentina - srebrna bransoletka.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"489";"629";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/76Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"406";"599";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/77Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"488";"579";"both";"http://localhost/BE-projekt/img/bizuteria/celebrytki/78Unique - srebrny naszyjnik.jpg";"";"15";"";"";"";"";"";"";"";"";",15,,,,,,,,";"";"";""
